ProjectedLong,ProjectedLat,PSA_NUM2025,DIST_NUM2025,TRACTCEN,BLKGRPCEN,CenPOP2020,UniqueID,Long,Lat
-8367917.292,4855483.929,11,1,3001,2,794,300100020,-75.17028,39.927993
-8370147.801,4855617.626,11,1,3600,1,1899,360000010,-75.190317,39.928914
-8370212.032,4855016.076,11,1,3600,3,2204,360000030,-75.190894,39.92477
-8368666.25,4855489.155,11,1,3701,1,1120,370100010,-75.177008,39.928029
-8368712.225,4855230.766,11,1,3701,2,1017,370100020,-75.177421,39.926249
-8368982.843,4855414.686,11,1,3701,3,1177,370100030,-75.179852,39.927516
-8369490.905,4855454.461,11,1,3701,4,1281,370100040,-75.184416,39.92779
-8369236.317,4855464.913,11,1,3701,5,1511,370100050,-75.182129,39.927862
-8368987.852,4854984.286,11,1,3702,1,1558,370200010,-75.179897,39.924551
-8369385.708,4854993.286,11,1,3702,2,1472,370200020,-75.183471,39.924613
-8369624.154,4854914.321,11,1,3702,3,648,370200030,-75.185613,39.924069
-8368855.827,4854417.609,11,1,3800,1,967,380000010,-75.178711,39.920647
-8368812.858,4854753.054,11,1,3800,2,882,380000020,-75.178325,39.922958
-8369106.407,4854567.84,11,1,3800,3,954,380000030,-75.180962,39.921682
-8369648.533,4853815.406,12,1,3800,4,17,380000040,-75.185832,39.916498
-8369027.37,4854030.215,11,1,3800,5,1000,380000050,-75.180252,39.917978
-8368060.338,4855057.591,11,1,3901,1,1449,390100010,-75.171565,39.925056
-8368095.626,4854616.175,11,1,3901,2,1283,390100020,-75.171882,39.922015
-8368446.171,4854615.739,11,1,3901,3,1854,390100030,-75.175031,39.922012
-8368392.404,4855145.557,11,1,3901,4,1633,390100040,-75.174548,39.925662
-8368161.75,4854255.189,11,1,3902,1,1416,390200010,-75.172476,39.919528
-8368482.016,4853612.067,12,1,3902,2,2523,390200020,-75.175353,39.915097
-8368439.715,4854069.839,11,1,3902,3,1758,390200030,-75.174973,39.918251
-8368407.209,4852894.826,12,1,37300,1,1754,3730000010,-75.174681,39.910155
-8369236.651,4852882.78,12,1,37300,2,2164,3730000020,-75.182132,39.910072
-8369882.749,4851783.654,12,1,37300,3,1363,3730000030,-75.187936,39.902498
-8369946.981,4853135.739,12,1,37300,4,632,3730000040,-75.188513,39.911815
-8371624.899,4854996.044,11,1,980904,1,1,98090400010,-75.203586,39.924632
-8371365.302,4851221.948,12,1,980905,1,0,98090500010,-75.201254,39.898627
-8371048.153,4852811.668,12,1,980906,1,0,98090600010,-75.198405,39.909582
-8370580.834,4850982.678,12,1,989200,1,0,98920000010,-75.194207,39.896978
-8370099.488,4849738.97,12,1,989200,2,3,98920000020,-75.189883,39.888406
-8369111.862,4850933.054,12,1,989200,3,0,98920000030,-75.181011,39.896636
-8368976.163,4849605.497,12,1,989200,4,0,98920000040,-75.179792,39.887486
-8368089.726,4849924.965,12,1,989200,5,0,98920000050,-75.171829,39.889688
-8366272.213,4850525.047,12,1,989200,6,0,98920000060,-75.155502,39.893824
-8366348.244,4850020.575,12,1,989200,7,0,98920000070,-75.156185,39.890347
-8360579.891,4871610.11,22,2,29100,1,729,2910000010,-75.104367,40.038992
-8361134.93,4871051.352,22,2,29100,2,1828,2910000020,-75.109353,40.035149
-8360768.577,4870594.831,22,2,29100,3,1424,2910000030,-75.106062,40.032009
-8361097.415,4870258.124,22,2,29100,4,845,2910000040,-75.109016,40.029693
-8359799.986,4872438.49,22,2,30501,1,1512,3050100010,-75.097361,40.044689
-8360091.866,4871874.16,22,2,30501,2,1662,3050100020,-75.099983,40.040808
-8360228.789,4872079.764,22,2,30501,3,2276,3050100030,-75.101213,40.042222
-8360348.458,4872677.26,22,2,30502,1,1199,3050200010,-75.102288,40.046331
-8360688.093,4872836.492,22,2,30502,2,1340,3050200020,-75.105339,40.047426
-8360571.987,4873093.013,22,2,30502,3,1051,3050200030,-75.104296,40.04919
-8360566.198,4872155.957,22,2,30502,4,1514,3050200040,-75.104244,40.042746
-8360968.062,4872432.528,22,2,30502,5,743,3050200050,-75.107854,40.044648
-8360031.308,4873184.775,22,2,30600,1,1397,3060000010,-75.099439,40.049821
-8358900.08,4873135.913,22,2,30600,2,1835,3060000020,-75.089277,40.049485
-8359620.094,4873646.796,22,2,30600,3,1901,3060000030,-75.095745,40.052998
-8359427.734,4872957.481,22,2,30600,4,2009,3060000040,-75.094017,40.048258
-8358637.143,4874371.937,23,2,30700,1,1258,3070000010,-75.086915,40.057984
-8358843.752,4873694.643,22,2,30700,2,744,3070000020,-75.088771,40.053327
-8358955.072,4874491.781,23,2,30700,3,1741,3070000030,-75.089771,40.058808
-8358128.858,4874148.107,23,2,30800,1,834,3080000010,-75.082349,40.056445
-8357963.326,4874398.262,23,2,30800,2,1042,3080000020,-75.080862,40.058165
-8358059.284,4873791.936,23,2,30800,3,1818,3080000030,-75.081724,40.053996
-8358294.947,4873427.344,22,2,30800,4,1444,3080000040,-75.083841,40.051489
-8358182.292,4872598.445,22,2,30900,1,1817,3090000010,-75.082829,40.045789
-8358378.77,4872021.892,21,2,30900,2,986,3090000020,-75.084594,40.041824
-8358514.803,4872540.861,22,2,30900,3,1334,3090000030,-75.085816,40.045393
-8357257.449,4872565.872,21,2,31000,1,1555,3100000010,-75.074521,40.045565
-8357696.827,4872937.558,21,2,31000,2,2135,3100000020,-75.078468,40.048121
-8356752.059,4873229.711,23,2,31000,3,1355,3100000030,-75.069981,40.05013
-8357219.823,4873560.265,23,2,31000,4,2221,3100000040,-75.074183,40.052403
-8357491.999,4872259.925,21,2,31101,1,1325,3110100010,-75.076628,40.043461
-8357647.624,4872067.695,21,2,31101,2,850,3110100020,-75.078026,40.042139
-8357821.616,4871791.571,21,2,31101,3,1420,3110100030,-75.079589,40.04024
-8357887.406,4872285.808,21,2,31101,4,1599,3110100040,-75.08018,40.043639
-8358379.104,4871419.201,21,2,31102,1,857,3110200010,-75.084597,40.037679
-8358541.631,4871087.409,21,2,31102,2,909,3110200020,-75.086057,40.035397
-8358249.195,4871023.582,21,2,31102,3,1222,3110200030,-75.08343,40.034958
-8358036.018,4871450.898,21,2,31102,4,1630,3110200040,-75.081515,40.037897
-8357811.709,4871115.325,21,2,31200,1,1190,3120000010,-75.0795,40.035589
-8357329.918,4871271.333,21,2,31200,2,2163,3120000020,-75.075172,40.036662
-8357698.831,4870940.418,21,2,31200,3,1451,3120000030,-75.078486,40.034386
-8356889.093,4871833.156,21,2,31300,1,2757,3130000010,-75.071212,40.040526
-8356420.327,4871538.718,21,2,31300,2,2853,3130000020,-75.067001,40.038501
-8357176.965,4871974.78,21,2,31300,3,1806,3130000030,-75.073798,40.0415
-8356614.134,4872504.798,21,2,31401,1,2955,3140100010,-75.068742,40.045145
-8356338.396,4872163.083,21,2,31401,2,1684,3140100020,-75.066265,40.042795
-8356251.678,4872949.337,23,2,31401,3,2817,3140100030,-75.065486,40.048202
-8355434.815,4872244.366,23,2,31402,1,1482,3140200010,-75.058148,40.043354
-8355901.244,4871840.572,21,2,31402,2,1748,3140200020,-75.062338,40.040577
-8355746.51,4872503.199,23,2,31402,3,2726,3140200030,-75.060948,40.045134
-8354807.53,4873805.607,23,2,33400,2,1644,3340000020,-75.052513,40.05409
-8354927.421,4874234.788,23,2,33400,3,979,3340000030,-75.05359,40.057041
-8355044.64,4873217.35,23,2,33400,4,1822,3340000040,-75.054643,40.050045
-8356257.244,4874362.193,23,2,33500,1,1367,3350000010,-75.065536,40.057917
-8355879.091,4873766.195,23,2,33500,2,1962,3350000020,-75.062139,40.053819
-8356541.554,4873892.431,23,2,33500,3,885,3350000030,-75.06809,40.054687
-8355437.598,4874360.448,23,2,33600,1,1678,3360000010,-75.058173,40.057905
-8356054.753,4874874.885,23,2,33600,3,2674,3360000030,-75.063717,40.061442
-8357101.268,4874541.959,23,2,33800,1,1863,3380000010,-75.073118,40.059153
-8357742.58,4874941.064,23,2,33800,2,2488,3380000020,-75.078879,40.061897
-8356580.627,4875343.675,23,2,33800,3,1934,3380000030,-75.068441,40.064665
-8358777.517,4875924.058,23,2,33900,1,1341,3390000010,-75.088176,40.068655
-8358148.673,4875632.844,23,2,33900,2,1765,3390000020,-75.082527,40.066653
-8357179.414,4875982.68,23,2,34000,2,1147,3400000020,-75.07382,40.069058
-8357578.829,4876006.973,23,2,34000,3,727,3400000030,-75.077408,40.069225
-8358227.265,4876637.001,23,2,34100,1,1641,3410000010,-75.083233,40.073556
-8358974.218,4871889.573,21,2,39001,1,1001,3900100010,-75.089943,40.040914
-8358985.239,4871072.579,21,2,39001,2,1242,3900100020,-75.090042,40.035295
-8358849.763,4870907.705,21,2,39001,3,912,3900100030,-75.088825,40.034161
-8358684.231,4870784.27,21,2,39001,4,824,3900100040,-75.087338,40.033312
-8359825.256,4870475.906,21,2,39002,1,26,3900200010,-75.097588,40.031191
-8359080.195,4870531.007,21,2,39002,2,1340,3900200020,-75.090895,40.03157
-8359262.759,4870697.474,21,2,39002,3,1121,3900200030,-75.092535,40.032715
-8359195.856,4870217.708,21,2,39002,4,1934,3900200040,-75.091934,40.029415
-8367090.3,4857787.083,31,3,1101,2,1181,110100020,-75.162851,39.943857
-8366265.2,4857652.63,31,3,1102,3,553,110200030,-75.155439,39.942931
-8366161.784,4857416.98,31,3,1500,1,1120,150000010,-75.15451,39.941308
-8366876.01,4857541.411,31,3,1500,2,2218,150000020,-75.160926,39.942165
-8365663.852,4857297.342,31,3,1600,1,1239,160000010,-75.150037,39.940484
-8365232.155,4857215.31,31,3,1600,2,1426,160000020,-75.146159,39.939919
-8365283.251,4856840.437,31,3,1700,1,1342,170000010,-75.146618,39.937337
-8365748.009,4856987.074,31,3,1700,2,1655,170000020,-75.150793,39.938347
-8366388.764,4857177.125,31,3,1800,1,2283,180000010,-75.156549,39.939656
-8367175.905,4857319.701,31,3,1800,2,1193,180000020,-75.16362,39.940638
-8367135.496,4856585.642,33,3,2300,1,1140,230000010,-75.163257,39.935582
-8367068.37,4856424.348,33,3,2300,2,1903,230000020,-75.162654,39.934471
-8366203.64,4856809.658,31,3,2400,1,811,240000010,-75.154886,39.937125
-8366333.884,4856353.211,33,3,2400,2,1441,240000020,-75.156056,39.933981
-8366689.661,4856891.687,31,3,2400,3,1449,240000030,-75.159252,39.93769
-8366411.362,4856655.329,31,3,2400,4,755,240000040,-75.156752,39.936062
-8367119.354,4856930.306,31,3,2400,5,1168,240000050,-75.163112,39.937956
-8365517.244,4856487.936,31,3,2500,1,1347,250000010,-75.14872,39.934909
-8365335.682,4856215.439,32,3,2500,2,934,250000020,-75.147089,39.933032
-8365860.331,4856170.725,32,3,2500,3,785,250000030,-75.151802,39.932724
-8365910.536,4856642.989,31,3,2500,4,1327,250000040,-75.152253,39.935977
-8366117.924,4855316.121,32,3,2701,1,2217,270100010,-75.154116,39.926837
-8366054.249,4855806.635,32,3,2701,2,1983,270100020,-75.153544,39.930216
-8365641.811,4855193.605,32,3,2702,1,2223,270200010,-75.149839,39.925993
-8365589.713,4855750.745,32,3,2702,2,2045,270200020,-75.149371,39.929831
-8366366.946,4855895.479,33,3,2801,1,2119,280100010,-75.156353,39.930828
-8366465.464,4855382.17,33,3,2801,2,2245,280100020,-75.157238,39.927292
-8366818.012,4855428.477,33,3,2802,1,1867,280200010,-75.160405,39.927611
-8367210.748,4855472.897,33,3,2802,2,1639,280200020,-75.163933,39.927917
-8366749.996,4855908.689,33,3,2802,3,1869,280200030,-75.159794,39.930919
-8367546.71,4855500.188,33,3,2900,1,1501,290000010,-75.166951,39.928105
-8367580.44,4855824.055,33,3,2900,2,829,290000020,-75.167254,39.930336
-8367285.777,4856049.941,33,3,2900,3,2021,290000030,-75.164607,39.931892
-8367235.906,4855044.527,33,3,4001,1,1329,400100010,-75.164159,39.924966
-8367289.45,4854670.897,33,3,4001,2,1274,400100020,-75.16464,39.922392
-8367625.301,4854698.476,33,3,4001,3,918,400100030,-75.167657,39.922582
-8367555.281,4855077.187,33,3,4001,4,956,400100040,-75.167028,39.925191
-8367355.352,4854313.393,33,3,4002,1,1384,400200010,-75.165232,39.919929
-8367413.349,4853954.015,33,3,4002,2,1665,400200020,-75.165753,39.917453
-8367784.6,4854015.846,33,3,4002,3,1242,400200030,-75.169088,39.917879
-8367696.435,4854339.665,33,3,4002,4,1068,400200040,-75.168296,39.92011
-8366978.98,4854536.632,33,3,4101,1,835,410100010,-75.161851,39.921467
-8366924.323,4854707.911,33,3,4101,2,937,410100020,-75.16136,39.922647
-8366617.971,4854933.772,33,3,4101,3,3269,410100030,-75.158608,39.924203
-8366526.467,4854457.816,33,3,4101,4,1142,410100040,-75.157786,39.920924
-8366511.995,4854633.738,33,3,4101,5,983,410100050,-75.157656,39.922136
-8366996.569,4854253.302,33,3,4103,1,1705,410300010,-75.162009,39.919515
-8366617.637,4854175.504,33,3,4103,2,2568,410300020,-75.158605,39.918979
-8367098.426,4853888.121,33,3,4104,1,1465,410400010,-75.162924,39.916999
-8366658.714,4853824.549,33,3,4104,2,3096,410400020,-75.158974,39.916561
-8365534.721,4854747.248,32,3,4201,1,711,420100010,-75.148877,39.922918
-8365985.009,4854445.188,32,3,4201,2,2100,420100020,-75.152922,39.920837
-8365584.926,4854385.241,32,3,4201,3,786,420100030,-75.149328,39.920424
-8365934.915,4854809.519,32,3,4201,4,1690,420100040,-75.152472,39.923347
-8365627.562,4853976.077,32,3,4202,1,1514,420200010,-75.149711,39.917605
-8365967.309,4853725.419,32,3,4202,2,1465,420200020,-75.152763,39.915878
-8366048.461,4854005.831,32,3,4202,3,1413,420200030,-75.153492,39.91781
-8366077.515,4854195.389,32,3,4202,4,869,420200040,-75.153753,39.919116
-8364896.193,4856656.055,31,3,36600,1,571,3660000010,-75.143141,39.936067
-8367779.368,4853528.613,33,3,37200,1,1026,3720000010,-75.169041,39.914522
-8367013.935,4853442.693,33,3,37200,2,1534,3720000020,-75.162165,39.91393
-8367445.966,4853563.446,33,3,37200,3,745,3720000030,-75.166046,39.914762
-8366618.862,4853408.006,32,3,37200,4,1219,3720000040,-75.158616,39.913691
-8367474.018,4852261.949,33,3,980600,1,2,98060000010,-75.166298,39.905794
-8365152.673,4852154.273,32,3,980701,1,0,98070100010,-75.145445,39.905052
-8366546.059,4852182.715,32,3,980701,2,0,98070100020,-75.157962,39.905248
-8364257.887,4851735.768,32,3,980701,3,0,98070100030,-75.137407,39.902168
-8366014.174,4851331.936,32,3,980701,4,0,98070100040,-75.153184,39.899385
-8365195.753,4854677.139,32,3,980702,1,9,98070200010,-75.145832,39.922435
-8372243.168,4868853.993,51,5,20900,1,686,2090000010,-75.20914,40.020034
-8371827.056,4868655.143,51,5,20900,2,728,2090000020,-75.205402,40.018666
-8372235.598,4868436.819,51,5,20900,3,756,2090000030,-75.209072,40.017164
-8372603.286,4868794.977,51,5,20900,4,995,2090000040,-75.212375,40.019628
-8372726.517,4869849.322,51,5,21000,1,1093,2100000010,-75.213482,40.026881
-8373097.879,4869662.663,51,5,21000,2,818,2100000020,-75.216818,40.025597
-8372363.949,4869504.064,51,5,21000,3,997,2100000030,-75.210225,40.024506
-8373189.383,4869307.963,51,5,21000,4,1642,2100000040,-75.21764,40.023157
-8372645.699,4869286.594,51,5,21000,5,920,2100000050,-75.212756,40.02301
-8371828.057,4869185.565,51,5,21100,1,1238,2110000010,-75.205411,40.022315
-8371994.591,4870134.988,51,5,21100,2,1418,2110000020,-75.206907,40.028846
-8372731.304,4871185.695,51,5,21200,1,1278,2120000010,-75.213525,40.036073
-8372359.274,4870657.202,51,5,21200,2,1145,2120000020,-75.210183,40.032438
-8373400.891,4871034.777,52,5,21300,1,665,2130000010,-75.21954,40.035035
-8373151.201,4870708.232,52,5,21300,2,707,2130000020,-75.217297,40.032789
-8372838.727,4870374.284,51,5,21300,3,696,2130000030,-75.21449,40.030492
-8373137.731,4870241.696,51,5,21300,4,732,2130000040,-75.217176,40.02958
-8373725.832,4870779.763,52,5,21300,5,773,2130000050,-75.222459,40.033281
-8373363.042,4869968.53,51,5,21400,1,792,2140000010,-75.2192,40.027701
-8373897.153,4869966.931,52,5,21400,2,675,2140000020,-75.223998,40.02769
-8374135.377,4870218.726,52,5,21400,3,1132,2140000030,-75.226138,40.029422
-8373686.536,4870358.728,52,5,21400,4,1058,2140000040,-75.222106,40.030385
-8373916.856,4869788.411,51,5,21400,5,560,2140000050,-75.224175,40.026462
-8374393.86,4871329.346,52,5,21500,1,1799,2150000010,-75.22846,40.037061
-8374421.579,4870615.621,52,5,21500,2,2336,2150000020,-75.228709,40.032152
-8374799.62,4871715.38,52,5,21600,1,999,2160000010,-75.232105,40.039716
-8375538.447,4872170.062,53,5,21600,2,1252,2160000020,-75.238742,40.042843
-8373807.652,4872890.006,53,5,21700,1,1886,2170000010,-75.223194,40.047794
-8374564.179,4872801.301,53,5,21700,2,1948,2170000020,-75.22999,40.047184
-8373682.417,4872062.024,52,5,21700,3,921,2170000030,-75.222069,40.0421
-8373226.564,4871707.238,52,5,21700,4,1028,2170000040,-75.217974,40.03966
-8374883.555,4874802.452,53,5,21800,1,2005,2180000010,-75.232859,40.060944
-8374971.163,4873754.124,53,5,21800,2,1397,2180000020,-75.233646,40.053736
-8374622.956,4874224.025,53,5,21800,3,1022,2180000030,-75.230518,40.056967
-8375761.754,4873242.654,53,5,21900,1,1492,2190000010,-75.240748,40.050219
-8376182.876,4875367.676,53,5,22000,1,1446,2200000010,-75.244531,40.06483
-8375204.266,4875677.646,53,5,38400,1,1042,3840000010,-75.23574,40.066961
-8374961.478,4876265.031,53,5,38400,2,1369,3840000020,-75.233559,40.070999
-8365693.908,4858935.084,95,9,101,1,26,10100010,-75.150307,39.951763
-8365662.516,4858676.75,95,9,101,2,0,10100020,-75.150025,39.949984
-8365421.843,4858890.939,95,9,101,3,0,10100030,-75.147863,39.951459
-8365105.139,4858756.907,95,9,101,4,1340,10100040,-75.145018,39.950536
-8364860.459,4858731.495,95,9,101,5,963,10100050,-75.14282,39.950361
-8365054.044,4859503.616,95,9,102,1,1374,10200010,-75.144559,39.955678
-8365529.712,4859398.911,95,9,102,2,17,10200020,-75.148832,39.954957
-8364988.811,4859145.938,95,9,102,3,888,10200030,-75.143973,39.953215
-8364814.262,4859050.676,95,9,102,4,577,10200040,-75.142405,39.952559
-8365192.637,4859188.487,95,9,102,5,655,10200050,-75.145804,39.953508
-8366359.821,4859447.996,94,9,200,1,2213,20000010,-75.156289,39.955295
-8366007.829,4859379.451,94,9,200,2,586,20000020,-75.153127,39.954823
-8366765.024,4859600.335,94,9,200,3,534,20000030,-75.159929,39.956344
-8366811.89,4859404.72,94,9,200,4,34,20000040,-75.16035,39.954997
-8366865.323,4858908.8,94,9,500,1,808,50000010,-75.16083,39.951582
-8366536.263,4858831.547,94,9,500,3,1066,50000030,-75.157874,39.95105
-8366032.542,4859070.716,94,9,500,4,1707,50000040,-75.153349,39.952697
-8366929.332,4858652.5,94,9,600,1,1161,60000010,-75.161405,39.949817
-8366156.552,4858557.243,94,9,600,2,1156,60000020,-75.154463,39.949161
-8366916.641,4858359.324,94,9,901,1,1243,90100010,-75.161291,39.947798
-8367153.529,4858360.631,94,9,901,2,1166,90100020,-75.163419,39.947807
-8366191.84,4858268.571,94,9,902,1,1459,90200010,-75.15478,39.947173
-8366604.39,4858303.856,94,9,902,2,1383,90200020,-75.158486,39.947416
-8365861.555,4857755.72,95,9,1001,1,1187,100100010,-75.151813,39.943641
-8365675.54,4858442.092,95,9,1001,2,0,100100020,-75.150142,39.948368
-8365819.477,4858109.137,95,9,1001,3,1806,100100030,-75.151435,39.946075
-8365189.965,4858094.181,95,9,1002,1,2194,100200010,-75.14578,39.945972
-8365386.221,4857815.542,95,9,1002,2,722,100200020,-75.147543,39.944053
-8365077.31,4858380.815,95,9,1002,3,245,100200030,-75.144768,39.947946
-8365273.343,4857575.532,95,9,1002,4,1490,100200040,-75.146529,39.9424
-8367243.587,4858072.256,94,9,1101,1,1188,110100010,-75.164228,39.945821
-8366873.672,4858010.545,94,9,1101,3,1129,110100030,-75.160905,39.945396
-8367081.506,4858078.354,94,9,1101,4,799,110100040,-75.162772,39.945863
-8366568.1,4857951.303,94,9,1102,1,1729,110200010,-75.15816,39.944988
-8366219.781,4857802.183,95,9,1102,2,518,110200020,-75.155031,39.943961
-8365752.796,4860957.115,92,9,13100,1,1046,1310000010,-75.150836,39.965686
-8365713.723,4860603.015,92,9,13100,2,663,1310000020,-75.150485,39.963248
-8366346.018,4861213.91,92,9,13200,1,1262,1320000010,-75.156165,39.967454
-8366705.023,4861053.993,92,9,13200,2,136,1320000020,-75.15939,39.966353
-8366425.611,4860659.949,92,9,13200,3,1044,1320000030,-75.15688,39.96364
-8366353.921,4860867.79,92,9,13200,4,779,1320000040,-75.156236,39.965071
-8364574.591,4859463.389,95,9,36600,2,396,3660000020,-75.140252,39.955401
-8364610.102,4858152.988,95,9,36600,3,839,3660000030,-75.140571,39.946377
-8364243.081,4860305.715,92,9,36600,4,365,3660000040,-75.137274,39.961201
-8365189.408,4860195.338,92,9,36700,1,281,3670000010,-75.145775,39.960441
-8365144.547,4860695.824,92,9,36700,2,2158,3670000020,-75.145372,39.963887
-8364684.463,4860446.449,92,9,36700,3,1417,3670000030,-75.141239,39.96217
-8365895.953,4860156.996,92,9,37600,1,851,3760000010,-75.152122,39.960177
-8366522.57,4860404.476,92,9,37600,2,1250,3760000020,-75.157751,39.961881
-8366649.809,4859955.561,92,9,37600,3,1563,3760000030,-75.158894,39.95879
-8354394.757,4874390.554,71,7,33400,1,1002,3340000010,-75.048805,40.058112
-8355670.145,4875385.421,71,7,33600,2,2344,3360000020,-75.060262,40.064952
-8355056.997,4874932.046,71,7,33600,4,1459,3360000040,-75.054754,40.061835
-8354320.952,4876502.584,71,7,33701,1,1923,3370100010,-75.048142,40.072632
-8354645.337,4875417.567,71,7,33701,2,1207,3370100020,-75.051056,40.065173
-8354414.683,4875771.614,71,7,33701,3,632,3370100030,-75.048984,40.067607
-8354083.731,4875083.169,71,7,33701,4,1910,3370100040,-75.046011,40.062874
-8354712.129,4876577.066,71,7,33702,1,1447,3370200010,-75.051656,40.073144
-8355782.243,4876129.019,71,7,33702,2,2314,3370200020,-75.061269,40.070064
-8354988.09,4875865,71,7,33702,3,1077,3370200030,-75.054135,40.068249
-8355188.354,4876023.265,71,7,33702,4,841,3370200040,-75.055934,40.069337
-8356806.939,4876711.63,71,7,34000,1,1097,3400000010,-75.070474,40.074069
-8357393.816,4877058.012,71,7,34100,2,1760,3410000020,-75.075746,40.07645
-8357978.577,4877686.216,71,7,34100,3,1274,3410000030,-75.080999,40.080768
-8358092.568,4877185.017,71,7,34100,4,1154,3410000040,-75.082023,40.077323
-8357308.768,4877771.182,71,7,34200,1,1562,3420000010,-75.074982,40.081352
-8356744.155,4877769.873,71,7,34200,2,2170,3420000020,-75.06991,40.081343
-8354544.705,4878194.861,72,7,34400,1,1790,3440000010,-75.050152,40.084264
-8354713.465,4878811.787,72,7,34400,2,1646,3440000020,-75.051668,40.088504
-8355558.269,4880562.234,72,7,34400,3,2212,3440000030,-75.059257,40.100533
-8355129.243,4879765.479,72,7,34400,4,2166,3440000040,-75.055403,40.095058
-8353342.677,4876556.554,72,7,34501,1,1918,3450100010,-75.039354,40.073003
-8353296.368,4877042.01,72,7,34501,2,1865,3450100020,-75.038938,40.07634
-8353849.403,4878148.447,72,7,34502,1,1364,3450200010,-75.043906,40.083945
-8352793.426,4877593.831,72,7,34502,2,2696,3450200020,-75.03442,40.080133
-8353585.687,4877839.127,72,7,34502,3,1868,3450200030,-75.041537,40.081819
-8351608.208,4879289.495,72,7,35500,1,3034,3550000010,-75.023773,40.091787
-8352571.121,4878383.281,72,7,35500,2,2141,3550000020,-75.032423,40.085559
-8352124.842,4879484.921,72,7,35500,3,3064,3550000030,-75.028414,40.09313
-8353134.175,4879628.109,72,7,35601,1,2182,3560100010,-75.037481,40.094114
-8352967.975,4880601.236,72,7,35601,2,1672,3560100020,-75.035988,40.100801
-8353808.66,4879966.445,72,7,35601,3,808,3560100030,-75.04354,40.096439
-8352249.408,4880394.874,72,7,35601,4,1132,3560100040,-75.029533,40.099383
-8354185.031,4880963.036,72,7,35602,1,1464,3560200010,-75.046921,40.103287
-8353500.973,4881360.799,72,7,35602,2,2229,3560200020,-75.040776,40.10602
-8352297.053,4881586.539,73,7,35701,1,2820,3570100010,-75.029961,40.107571
-8351898.752,4882355.056,73,7,35701,2,2708,3570100020,-75.026383,40.112851
-8352830.496,4882369.321,73,7,35702,1,2030,3570200010,-75.034753,40.112949
-8352921.332,4882978.502,73,7,35702,2,3151,3570200020,-75.035569,40.117134
-8351484.643,4884084.729,73,7,35800,1,1995,3580000010,-75.022663,40.124733
-8351564.904,4882995.97,73,7,35800,2,1384,3580000020,-75.023384,40.117254
-8352211.003,4883432.391,73,7,35800,3,2903,3580000030,-75.029188,40.120252
-8350792.904,4882915.18,73,7,35900,1,2578,3590000010,-75.016449,40.116699
-8351179.962,4881696.137,73,7,35900,2,2783,3590000020,-75.019926,40.108324
-8350621.806,4880229.117,73,7,36000,1,1087,3600000010,-75.014912,40.098244
-8350806.373,4880755.065,73,7,36000,2,2160,3600000020,-75.01657,40.101858
-8349850.584,4881354.686,73,7,36000,3,0,3600000030,-75.007984,40.105978
-8347563.859,4882864.669,73,7,36400,1,971,3640000010,-74.987442,40.116352
-8350821.179,4885117.407,73,7,36501,1,2224,3650100010,-75.016703,40.131826
-8349937.636,4884108.75,73,7,36501,2,960,3650100020,-75.008766,40.124898
-8350463.843,4884643.64,73,7,36501,3,2514,3650100030,-75.013493,40.128572
-8348271.517,4883944.533,73,7,36502,1,2582,3650200010,-74.993799,40.12377
-8349359.554,4883799.972,73,7,36502,2,1548,3650200020,-75.003573,40.122777
-8351718.859,4871729.193,81,8,32900,2,1234,3290000020,-75.024767,40.039811
-8351635.815,4872503.053,81,8,33102,1,1116,3310200010,-75.024021,40.045133
-8352080.202,4872322.742,81,8,33102,2,1128,3310200020,-75.028013,40.043893
-8352318.76,4872665.481,81,8,33102,4,1387,3310200040,-75.030156,40.04625
-8353575.78,4874506.326,81,8,33300,1,1610,3330000010,-75.041448,40.058908
-8351861.682,4875804.779,82,8,34600,1,1348,3460000010,-75.02605,40.067835
-8352279.019,4876410.937,82,8,34600,2,1492,3460000020,-75.029799,40.072002
-8352693.35,4875697.429,81,8,34701,1,963,3470100010,-75.033521,40.067097
-8352372.973,4875227.312,81,8,34701,2,1973,3470100020,-75.030643,40.063865
-8352820.922,4876100.362,81,8,34701,3,2150,3470100030,-75.034667,40.069867
-8352444.551,4874579.629,81,8,34701,4,1650,3470100040,-75.031286,40.059412
-8351871.033,4875024.552,81,8,34702,1,1848,3470200010,-75.026134,40.062471
-8352522.92,4873758.632,81,8,34702,2,1168,3470200020,-75.03199,40.053767
-8351813.37,4873724.02,81,8,34702,3,880,3470200030,-75.025616,40.053529
-8350640.396,4873858.981,81,8,34801,1,1209,3480100010,-75.015079,40.054457
-8351174.618,4874515.634,81,8,34801,2,1792,3480100020,-75.019878,40.058972
-8350453.713,4873484.643,81,8,34801,3,1552,3480100030,-75.013402,40.051883
-8350825.632,4875645.063,82,8,34802,1,2589,3480200010,-75.016743,40.066737
-8350405.289,4875264.694,82,8,34802,2,1435,3480200020,-75.012967,40.064122
-8350225.286,4874884.193,82,8,34802,3,1546,3480200030,-75.01135,40.061506
-8349248.012,4874422.26,82,8,34803,1,1154,3480300010,-75.002571,40.05833
-8349447.051,4875379.312,82,8,34803,2,2521,3480300020,-75.004359,40.06491
-8349876.299,4874935.391,82,8,34803,3,841,3480300030,-75.008215,40.061858
-8349769.878,4873056.076,81,8,34900,1,1094,3490000010,-75.007259,40.048936
